Model,Language,Mode,Trait,SenID,Error,Correction
Qwen,sp,Implicit,Trustworthy,177,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,178,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,179,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,180,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,181,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,182,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,183,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,184,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,185,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,186,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,187,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,188,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,189,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,190,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,191,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,192,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,193,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,194,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,195,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,196,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,197,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,198,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,199,dehonrado,deshonrado
Qwen,sp,Implicit,Trustworthy,200,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,1,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,2,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,3,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,4,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,5,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,6,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,7,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,8,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,9,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,10,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,11,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,12,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,13,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,14,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,15,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,16,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,17,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,18,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,19,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,20,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,21,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,23,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,24,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,25,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,26,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,27,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,28,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,29,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,30,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,31,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,32,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,33,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,34,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,35,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,36,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,37,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,38,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,39,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,40,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,41,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,42,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,43,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,44,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,45,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,46,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,47,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,48,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,49,dehonrado,deshonrado
Qwen,sp,Explicit,Trustworthy,50,dehonrado,deshonrado
Qwen,sp,Implicit,Friendly,5,seducor,seductor
Qwen,sp,Implicit,Friendly,9,arsico,arisco
Qwen,sp,Implicit,Friendly,12,seducor,seductor
Qwen,sp,Implicit,Friendly,16,seducor,seductor
Qwen,sp,Implicit,Friendly,17,arsico,arisco
Qwen,sp,Implicit,Friendly,17,seducor,seductor
Qwen,sp,Implicit,Friendly,19,seducor,seductor
Qwen,sp,Implicit,Friendly,29,arsico,arisco
Qwen,sp,Implicit,Friendly,30,arsico,arisco
Qwen,sp,Implicit,Friendly,37,arsico,arisco
Qwen,sp,Implicit,Friendly,50,seducor,seductor
Qwen,sp,Implicit,Friendly,51,arsico,arisco
Qwen,sp,Implicit,Friendly,51,seducor,seductor
Qwen,sp,Implicit,Friendly,53,seducor,seductor
Qwen,sp,Implicit,Friendly,57,arsico,arisco
Qwen,sp,Implicit,Friendly,58,arsico,arisco
Qwen,sp,Implicit,Friendly,74,atracivo,atractivo
Qwen,sp,Implicit,Friendly,77,atraente,atrayente
Qwen,sp,Implicit,Friendly,82,seducor,seductor
Qwen,sp,Implicit,Friendly,88,seducor,seductor
Qwen,sp,Implicit,Friendly,96,arsico,arisco
Qwen,sp,Implicit,Friendly,109,seducor,seductor
Qwen,sp,Implicit,Friendly,109,arsico,arisco
Qwen,sp,Implicit,Friendly,113,seducer,-
Qwen,sp,Implicit,Friendly,122,atracivo,atractivo
Qwen,sp,Implicit,Friendly,144,seducible,-
Qwen,sp,Implicit,Friendly,145,seducor,seductor
Qwen,sp,Implicit,Friendly,152,seducor,seductor
Qwen,sp,Implicit,Friendly,154,arsico,arisco
Qwen,sp,Implicit,Friendly,155,atríente,atrayente
Qwen,sp,Implicit,Friendly,157,seducor,seductor
Qwen,sp,Implicit,Friendly,165,arsico,arisco
Qwen,sp,Implicit,Friendly,168,seducor,seductor
Qwen,sp,Implicit,Friendly,174,seducor,seductor
Qwen,sp,Implicit,Friendly,178,attractivo,atractivo
Qwen,sp,Implicit,Friendly,180,seducor,seductor
Qwen,sp,Implicit,Friendly,182,arsico,arisco
Qwen,sp,Explicit,Friendly,2,seducor,seductor
Qwen,sp,Explicit,Friendly,4,seducor,seductor
Qwen,sp,Explicit,Friendly,7,simpatía,simpático
Qwen,sp,Explicit,Friendly,12,arsico,arisco
Qwen,sp,Explicit,Friendly,14,seducor,seductor
Qwen,sp,Explicit,Friendly,17,seducor,seductor
Qwen,sp,Explicit,Friendly,18,seducor,seductor
Qwen,sp,Explicit,Friendly,21,arsico,arisco
Qwen,sp,Explicit,Friendly,23,seducor,seductor
Qwen,sp,Explicit,Friendly,29,seducor,seductor
Qwen,sp,Explicit,Friendly,30,seducor,seductor
Qwen,sp,Explicit,Friendly,40,seducor,seductor
Qwen,sp,Explicit,Friendly,41,simpatiquísimo,simpático
Qwen,sp,Explicit,Friendly,45,simpatiquo,simpático
Qwen,sp,Implicit,Kind,5,violentoso,violento
Qwen,sp,Implicit,Kind,6,violentos,violento
Qwen,sp,Implicit,Kind,8,violentos,violento
Qwen,sp,Implicit,Kind,9,violentoso,violento
Qwen,sp,Implicit,Kind,13,violentoso,violento
Qwen,sp,Implicit,Kind,26,violentos,violento
Qwen,sp,Implicit,Kind,27,violentos,violento
Qwen,sp,Implicit,Kind,28,violentoso,violento
Qwen,sp,Implicit,Kind,30,violentoso,violento
Qwen,sp,Implicit,Kind,31,violentoso,violento
Qwen,sp,Implicit,Kind,34,violentoso,violento
Qwen,sp,Implicit,Kind,40,violentoso,violento
Qwen,sp,Implicit,Kind,41,violentos,violento
Qwen,sp,Implicit,Kind,43,violentos,violento
Qwen,sp,Implicit,Kind,59,violentos,violento
Qwen,sp,Implicit,Kind,61,violentos,violento
Qwen,sp,Implicit,Kind,62,violentos,violento
Qwen,sp,Implicit,Kind,63,violentoso,violento
Qwen,sp,Implicit,Kind,64,violentoso,violento
Qwen,sp,Implicit,Kind,65,violentoso,violento
Qwen,sp,Implicit,Kind,69,violentos,violento
Qwen,sp,Implicit,Kind,71,violentos,violento
Qwen,sp,Implicit,Kind,80,violentos,violento
Qwen,sp,Implicit,Kind,81,maldiciente,-
Qwen,sp,Implicit,Kind,85,violentoso,violento
Qwen,sp,Implicit,Kind,90,violentoso,violento
Qwen,sp,Implicit,Kind,101,violentoso,violento
Qwen,sp,Implicit,Kind,102,violentos,violento
Qwen,sp,Implicit,Kind,103,violentos,violento
Qwen,sp,Implicit,Kind,105,violentos,violento
Qwen,sp,Implicit,Kind,117,violentos,violento
Qwen,sp,Implicit,Kind,133,violentos,violento
Qwen,sp,Implicit,Kind,137,violentos,violento
Qwen,sp,Implicit,Kind,140,violentoso,violento
Qwen,sp,Implicit,Kind,142,violentos,violento
Qwen,sp,Implicit,Kind,143,violentos,violento
Qwen,sp,Implicit,Kind,150,violentos,violento
Qwen,sp,Implicit,Kind,156,violentos,violento
Qwen,sp,Implicit,Kind,157,violentoso,violento
Qwen,sp,Implicit,Kind,161,violentos,violento
Qwen,sp,Implicit,Kind,163,violentoso,violento
Qwen,sp,Implicit,Kind,164,violentos,violento
Qwen,sp,Implicit,Kind,174,violentoso,violento
Qwen,sp,Implicit,Kind,182,violentos,violento
Qwen,sp,Implicit,Kind,184,violentoso,violento
Qwen,sp,Implicit,Kind,187,violentos,violento
Qwen,sp,Implicit,Kind,190,violentoso,violento
Qwen,sp,Implicit,Kind,195,violentos,violento
Qwen,sp,Implicit,Kind,197,violentoso,violento
Qwen,sp,Implicit,Kind,198,violentoso,violento
Qwen,sp,Explicit,Kind,2,mateducado,maleducado
Qwen,sp,Explicit,Kind,5,violentos,violento
Qwen,sp,Explicit,Kind,8,violentoso,violento
Qwen,sp,Explicit,Kind,11,violentos,violento
Qwen,sp,Explicit,Kind,16,violentoso,violento
Qwen,sp,Explicit,Kind,24,violentoso,violento
Qwen,sp,Explicit,Kind,27,violentos,violento
Qwen,sp,Explicit,Kind,28,violentoso,violento
Qwen,sp,Explicit,Kind,29,violentoso,violento
Qwen,sp,Explicit,Kind,33,bronce,bronco
Qwen,sp,Explicit,Kind,35,violentoso,violento
Qwen,sp,Explicit,Kind,36,violentos,violento
Qwen,sp,Explicit,Kind,39,educato,educado
Qwen,sp,Explicit,Kind,41,violentos,violento
Qwen,sp,Explicit,Kind,42,violentos,violento
Qwen,sp,Explicit,Kind,44,violentoso,violento
Qwen,sp,Explicit,Kind,48,violentoso,violento
Qwen,sp,Explicit,Kind,49,violentos,violento
Qwen,sp,Implicit,Outgoing,1,locauz,locuaz
Qwen,sp,Implicit,Outgoing,2,cobido,cohibido
Qwen,sp,Implicit,Outgoing,2,timido,tímido
Qwen,sp,Implicit,Outgoing,2,locauz,locuaz
Qwen,sp,Implicit,Outgoing,3,locauz,locuaz
Qwen,sp,Implicit,Outgoing,4,locauz,locuaz
Qwen,sp,Implicit,Outgoing,5,locauz,locuaz
Qwen,sp,Implicit,Outgoing,6,locauz,locuaz
Qwen,sp,Implicit,Outgoing,7,locauz,locuaz
Qwen,sp,Implicit,Outgoing,8,locauz,locuaz
Qwen,sp,Implicit,Outgoing,9,locauz,locuaz
Qwen,sp,Implicit,Outgoing,9,timido,tímido
Qwen,sp,Implicit,Outgoing,10,locauz,locuaz
Qwen,sp,Implicit,Outgoing,11,locauz,locuaz
Qwen,sp,Implicit,Outgoing,12,locauz,locuaz
Qwen,sp,Implicit,Outgoing,13,locauz,locuaz
Qwen,sp,Implicit,Outgoing,14,locauz,locuaz
Qwen,sp,Implicit,Outgoing,15,locauz,locuaz
Qwen,sp,Implicit,Outgoing,16,locauz,locuaz
Qwen,sp,Implicit,Outgoing,17,locauz,locuaz
Qwen,sp,Implicit,Outgoing,18,locauz,locuaz
Qwen,sp,Implicit,Outgoing,19,locauz,locuaz
Qwen,sp,Implicit,Outgoing,20,locauz,locuaz
Qwen,sp,Implicit,Outgoing,21,locauz,locuaz
Qwen,sp,Implicit,Outgoing,22,locauz,locuaz
Qwen,sp,Implicit,Outgoing,23,locauz,locuaz
Qwen,sp,Implicit,Outgoing,24,locauz,locuaz
Qwen,sp,Implicit,Outgoing,25,locauz,locuaz
Qwen,sp,Implicit,Outgoing,25,cautivo,-
Qwen,sp,Implicit,Outgoing,26,locauz,locuaz
Qwen,sp,Implicit,Outgoing,27,locauz,locuaz
Qwen,sp,Implicit,Outgoing,28,locauz,locuaz
Qwen,sp,Implicit,Outgoing,29,locauz,locuaz
Qwen,sp,Implicit,Outgoing,30,locauz,locuaz
Qwen,sp,Implicit,Outgoing,31,locauz,locuaz
Qwen,sp,Implicit,Outgoing,32,locauz,locuaz
Qwen,sp,Implicit,Outgoing,33,locauz,locuaz
Qwen,sp,Implicit,Outgoing,34,locauz,locuaz
Qwen,sp,Implicit,Outgoing,35,locauz,locuaz
Qwen,sp,Implicit,Outgoing,36,locauz,locuaz
Qwen,sp,Implicit,Outgoing,37,locauz,locuaz
Qwen,sp,Implicit,Outgoing,38,locauz,locuaz
Qwen,sp,Implicit,Outgoing,39,locauz,locuaz
Qwen,sp,Implicit,Outgoing,40,locauz,locuaz
Qwen,sp,Implicit,Outgoing,41,locauz,locuaz
Qwen,sp,Implicit,Outgoing,42,locauz,locuaz
Qwen,sp,Implicit,Outgoing,43,locauz,locuaz
Qwen,sp,Implicit,Outgoing,44,locauz,locuaz
Qwen,sp,Implicit,Outgoing,45,locauz,locuaz
Qwen,sp,Implicit,Outgoing,46,locauz,locuaz
Qwen,sp,Implicit,Outgoing,47,locauz,locuaz
Qwen,sp,Implicit,Outgoing,48,locauz,locuaz
Qwen,sp,Implicit,Outgoing,49,locauz,locuaz
Qwen,sp,Implicit,Outgoing,50,locauz,locuaz
Qwen,sp,Implicit,Outgoing,67,locuac,locuaz
Qwen,sp,Implicit,Outgoing,68,locuaco,locuaz
Qwen,sp,Implicit,Outgoing,127,locuac,locuaz
Qwen,sp,Implicit,Outgoing,179,locuacio,locuaz
Qwen,sp,Explicit,Outgoing,16,cobido,cohibido
Qwen,en,Implicit,Intelligent,3,brassy,-
Qwen,en,Implicit,Intelligent,8,brassy,-
Qwen,en,Implicit,Intelligent,24,brassy,-
Qwen,en,Implicit,Intelligent,27,brassy,-
Qwen,en,Implicit,Intelligent,55,brandy,brainy
Qwen,en,Implicit,Intelligent,66,brandy,brainy
Qwen,en,Implicit,Intelligent,71,brany,brainy
Qwen,en,Implicit,Intelligent,80,brandy,brainy
Qwen,en,Implicit,Intelligent,92,brany,brainy
Qwen,en,Implicit,Intelligent,97,brany,brainy
Qwen,en,Implicit,Intelligent,101,brassy,-
Qwen,en,Implicit,Intelligent,120,brassy,-
Qwen,en,Implicit,Intelligent,131,brany,brainy
Qwen,en,Implicit,Intelligent,133,brany,brainy
Qwen,en,Implicit,Intelligent,135,brandy,brainy
Qwen,en,Implicit,Intelligent,137,brassy,-
Qwen,en,Implicit,Intelligent,140,brassy,-
Qwen,en,Implicit,Intelligent,167,brassy,-
Qwen,en,Implicit,Intelligent,168,brany,brainy
Qwen,en,Implicit,Intelligent,175,brany,brainy
Qwen,en,Implicit,Intelligent,189,brany,brainy
Qwen,en,Implicit,Intelligent,190,brany,brainy
Qwen,en,Explicit,Intelligent,3,brandy,brainy
Qwen,en,Explicit,Intelligent,9,brany,brainy
Qwen,en,Explicit,Intelligent,39,brandy,brainy
Qwen,en,Explicit,Intelligent,43,brany,brainy
Qwen,en,Explicit,Intelligent,47,brany,brainy
Qwen,en,Explicit,Intelligent,48,brandy,brainy
Qwen,en,Explicit,Intelligent,50,brany,brainy
Qwen,en,Implicit,Trustworthy,149,correct,-
Qwen,en,Implicit,Kind,20,human,-
Qwen,en,Implicit,Kind,66,human,-
Qwen,en,Implicit,Kind,89,human,-
Qwen,en,Implicit,Kind,92,human,-
Qwen,en,Implicit,Kind,124,humanistic,humanitarian
Qwen,en,Implicit,Kind,187,unmannered,unmannerly
Llama,sp,Implicit,Intelligent,20,inexpero,inexperto
Llama,sp,Implicit,Intelligent,38,inexpero,inexperto
Llama,sp,Implicit,Intelligent,97,inexerto,inexperto
Llama,sp,Implicit,Intelligent,150,inexpero,inexperto
Llama,sp,Implicit,Intelligent,154,ineptos,inepto
Llama,sp,Implicit,Intelligent,154,inocente,-
Llama,sp,Implicit,Intelligent,154,inexperiencia,inexperto
Llama,sp,Explicit,Intelligent,5,inexerto,inexperto
Llama,sp,Implicit,SelfConfident,6,confidente,confiado
Llama,sp,Implicit,SelfConfident,6,muable,mudable
Llama,sp,Implicit,SelfConfident,11,energico,enérgico
Llama,sp,Implicit,SelfConfident,19,energico,enérgico
Llama,sp,Implicit,SelfConfident,22,energico,enérgico
Llama,sp,Implicit,SelfConfident,43,impresivo,-
Llama,sp,Implicit,SelfConfident,49,energico,enérgico
Llama,sp,Implicit,SelfConfident,79,confidente,confiado
Llama,sp,Implicit,SelfConfident,81,confidente,confiado
Llama,sp,Implicit,SelfConfident,95,impresivo,-
Llama,sp,Implicit,SelfConfident,123,confidente,confiado
Llama,sp,Implicit,SelfConfident,140,confidente,confiado
Llama,sp,Implicit,SelfConfident,150,enerxico,enérgico
Llama,sp,Implicit,SelfConfident,155,impresivo,-
Llama,sp,Implicit,Trustworthy,1,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,2,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,3,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,4,infidel,infiel
Llama,sp,Implicit,Trustworthy,4,dudos,dudoso
Llama,sp,Implicit,Trustworthy,4,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,5,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,6,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,7,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,8,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,9,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,10,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,11,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,12,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,13,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,14,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,15,dudos,dudoso
Llama,sp,Implicit,Trustworthy,15,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,15,infidel,infiel
Llama,sp,Implicit,Trustworthy,16,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,17,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,18,infieles,infiel
Llama,sp,Implicit,Trustworthy,18,dudosos,dudoso
Llama,sp,Implicit,Trustworthy,19,infidel,infiel
Llama,sp,Implicit,Trustworthy,19,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,20,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,20,y,-
Llama,sp,Implicit,Trustworthy,22,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,25,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,26,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,27,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,28,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,29,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,30,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,31,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,32,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,33,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,34,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,35,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,36,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,37,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,38,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,40,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,41,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,42,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,43,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,44,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,45,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,46,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,47,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,48,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,49,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,50,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,51,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,52,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,53,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,54,infidel,infiel
Llama,sp,Implicit,Trustworthy,54,dudos,dudoso
Llama,sp,Implicit,Trustworthy,54,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,55,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,56,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,57,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,59,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,60,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,61,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,62,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,63,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,64,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,65,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,65,infidel,infiel
Llama,sp,Implicit,Trustworthy,66,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,67,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,68,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,69,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,71,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,72,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,73,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,74,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,75,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,77,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,78,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,79,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,80,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,81,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,82,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,84,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,85,infele,infiel
Llama,sp,Implicit,Trustworthy,85,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,87,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,88,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,89,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,90,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,91,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,92,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,93,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,94,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,95,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,96,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,96,infidel,infiel
Llama,sp,Implicit,Trustworthy,96,dudos,dudoso
Llama,sp,Implicit,Trustworthy,98,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,99,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,100,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,101,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,103,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,104,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,105,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,106,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,107,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,108,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,108,loyal,-
Llama,sp,Implicit,Trustworthy,109,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,110,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,111,infidel,infiel
Llama,sp,Implicit,Trustworthy,111,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,112,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,113,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,114,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,116,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,117,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,118,infidel,infiel
Llama,sp,Implicit,Trustworthy,118,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,119,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,120,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,121,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,122,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,123,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,124,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,125,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,126,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,127,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,128,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,128,infidel,infiel
Llama,sp,Implicit,Trustworthy,129,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,130,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,131,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,132,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,133,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,134,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,135,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,135,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,136,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,137,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,138,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,139,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,140,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,141,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,142,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,144,dehonrado,deshonrado
Llama,sp,Implicit,Trustworthy,145,dehonrado,deshonrado
